Id,Date,Tweet,Location,Retweet Count,Favorite Count,Total Tweets Count,Sentiment Score,Sentiment,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Score
1.64E+18,2023-03-13 20:11:45+00:00,"Gem Gem Ginger Candy Chewy Ginger Chews (Lemon, 5 0oz, Pack of 6) CDSRKPS",,0,0,1,[-1.8186755  2.1539173 -0.596011 ],Neutral,-0.596011,2.1539173,-1.8186755
1.64E+18,2023-03-13 20:11:28+00:00,Im new to steel cut oats. They take forever to cook. They are extra chewy when fully cooked or soaked. Toppings and honey make all of the difference.,,0,1,1,[-0.4517093   0.537064   -0.00277767],Neutral,-0.002777673,0.537064,-0.4517093
1.64E+18,2023-03-13 20:11:07+00:00,"Lorna Doone Shortbread Cookies, 3 - 10 oz Boxes of 10 Snack Packs + Bonus SWEDISH FISH Mini Soft &amp; Chewy Candy Snack Pack RC9A0TA",,0,0,1,[-2.7396407   2.2802057   0.45167825],Neutral,0.45167825,2.2802057,-2.7396407
1.64E+18,2023-03-13 20:10:09+00:00,.  has expanded its line of soft and chewy dog treats with a new flavor — Island Tropics: Shrimp and Coconut. #petfood Read more about the new #pettreats 👇,,0,0,1,[-3.5388908  1.5286777  2.1687279],Positive,2.1687279,1.5286777,-3.5388908
1.64E+18,2023-03-13 20:08:55+00:00,que bueno por imbecil,,0,0,1,[ 0.23475844  1.127225   -1.3468703 ],Neutral,-1.3468703,1.127225,0.23475844
1.64E+18,2023-03-13 19:58:33+00:00,Starburst &amp; Skittles are sometimes chewy &amp; hard af... but maybe Starburst,Texas,0,0,1,[-2.0603948  1.2137794  0.9581469],Neutral,0.9581469,1.2137794,-2.0603948
1.64E+18,2023-03-13 19:57:13+00:00,True. You should see his Chewy wishlist 😫😂😂😂,Colorado,0,1,1,[-1.1064277   0.85092914  0.6297047 ],Neutral,0.6297047,0.85092914,-1.1064277
1.64E+18,2023-03-13 19:56:25+00:00,"Getting Padawan and Kuzco into new pots and welcoming newest member of the green family, Chewy",,0,1,1,[-3.9781592  1.42612    2.6372733],Positive,2.6372733,1.42612,-3.9781592
1.64E+18,2023-03-13 19:55:15+00:00,"Chewy, and a lil tough",,0,0,1,[-0.9265675   1.1605433  -0.07287014],Neutral,-0.07287014,1.1605433,-0.9265675
1.64E+18,2023-03-13 19:54:47+00:00,chewy chipsahoy cookie,,0,1,1,[-0.98709667  1.2851621  -0.22524318],Neutral,-0.22524318,1.2851621,-0.98709667
1.64E+18,2023-03-13 19:51:34+00:00,🙀 We got several deliveries 📦 Some don’t have notes from who tho. Rachel n Kristin sent kitten food 😻😻 Auntie Jenn sent 3 bags of adult kibble from Chewy 😋 We just got 2 lickables n the mail lady brought 4 bags of kitten food 🙀😺 We can’t thank u all enough 🤩🥰😽🥹,,9,46,10,[-2.4856043  -0.13589461  3.180811  ],Positive,3.180811,-0.13589461,-2.4856043
1.64E+18,2023-03-13 19:49:25+00:00,why is your special dog food so hard to find at Chewy? It's always out of stock!,,0,0,1,[ 2.6886501  -0.17621166 -2.63345   ],Negative,-2.63345,-0.17621166,2.6886501
1.64E+18,2023-03-13 19:48:31+00:00,I'm more of a person who'd bite a bicep. looks more chewy and it would let me bite down wider and harder,,0,0,1,[ 0.74653465  0.5136804  -1.367844  ],Negative,-1.367844,0.5136804,0.74653465
1.64E+18,2023-03-13 19:47:19+00:00,Hoping Henry likes his new food. 😆,,0,0,1,[-3.0931017  0.5244216  2.788403 ],Positive,2.788403,0.5244216,-3.0931017
1.64E+18,2023-03-13 19:45:27+00:00,"Take a look behind the scenes at the mesmerizing process to make soft, chewy bagels.",,3,26,4,[-3.1985612  1.0185493  2.442195 ],Positive,2.442195,1.0185493,-3.1985612
1.64E+18,2023-03-13 19:41:12+00:00,Switching Henry's puppy food with   He only eats it when he has to. But our bulldog will eat it and needs to gain some weight. So he is eating the rest. He prefers their food so I found the puppy version. Comes soon. Henry eats their food (steals it). 6 months old.,USA,0,1,1,[-0.860543    0.9551386  -0.03984892],Neutral,-0.039848924,0.9551386,-0.860543
1.64E+18,2023-03-13 19:38:57+00:00,"Over 60 brands of Omega-3 pet supplements sold on Amazon, Chewy recalled after dog gets sick   via",Maryland,0,0,1,[ 0.9475786  0.6012119 -1.666404 ],Negative,-1.666404,0.6012119,0.9475786
1.64E+18,2023-03-13 19:35:14+00:00,"//Ahhhhhh, okay, thanks for the clarification. Just seemed a lot like perma to us, or at least to me, what with the soul getting mulched and all that.",,0,1,1,[-1.0674074   1.1690245   0.01184357],Neutral,0.01184357,1.1690245,-1.0674074
1.64E+18,2023-03-13 19:33:55+00:00,That sweet face will always be missed but never forgotten. Sweet Pea will always have a special place in our hearts. 💙,,0,0,1,[-2.2044418  -0.11954278  2.8540144 ],Positive,2.8540144,-0.11954278,-2.2044418
1.64E+18,2023-03-13 19:33:17+00:00,I was thinking that but I think the tortilla will be too chewy/too much work. Just made a peanut butter shake so at least there’s some protein there. I’ll prolly just eat a bowl of cheesy beans w taco sauce while everyone else enjoys their chicken tacos 😭😭😭😭,,0,0,1,[ 0.30370128  0.328156   -0.61369526],Neutral,-0.61369526,0.328156,0.30370128
1.64E+18,2023-03-13 19:32:56+00:00,//We are the bamboozled,,0,1,1,[ 0.85546094  0.6753463  -1.446622  ],Negative,-1.446622,0.6753463,0.85546094
1.64E+18,2023-03-13 19:32:17+00:00,"How come   can deliver my orders with speed and predictability, but   (and I pay for Prime) continues to deliver days and days late, and isn’t at all predictable. Can’t blame the carrier. They use the same. Anyway, thanks   :)",Maine,0,0,1,[ 0.4234854   0.19427092 -0.5726658 ],Negative,-0.5726658,0.19427092,0.4234854
1.64E+18,2023-03-13 19:31:22+00:00,Are they chewy?,,0,1,1,[-0.6885905  1.5414922 -0.979118 ],Neutral,-0.979118,1.5414922,-0.6885905
1.64E+18,2023-03-13 19:30:44+00:00,"no longer gatekeeping these…130 cals for 17g protein/6g fiber?? Insane macros + they legit taste like candy bars. These are my fav flavors, they’re very chewy but no protein taste imo. The texture is like a soft caramel/taffy with a chocolate coating. 10/10 macros + flavor!",,0,1,1,[-2.3839326  -0.09906664  3.0129006 ],Positive,3.0129006,-0.09906664,-2.3839326
1.64E+18,2023-03-13 19:27:01+00:00,sent us flowers and refunded the last two shipments of food we didn’t open for our late kitty. We’re sad and we’ll miss our Sweet Pea meatball as well as our other furbabies the rest of our days,,0,0,1,[ 1.1003478   0.20871472 -1.2266213 ],Negative,-1.2266213,0.20871472,1.1003478
1.64E+18,2023-03-13 19:26:34+00:00,Chewy in the middle and crispy edges. I think I should have sliced them thinner 🤷🏻‍♀️,,0,1,1,[ 0.5008155   0.86050665 -1.5681096 ],Neutral,-1.5681096,0.86050665,0.5008155
1.64E+18,2023-03-13 19:26:30+00:00,"always enjoy reading and not sure how I fall behind on yours. I've had bunches of MadeGood (chewy) granola bars for bfast and lunch today, but could probably still fit some brownies!",Colorado,0,1,1,[-1.9534798   0.09958366  2.0607643 ],Positive,2.0607643,0.099583656,-1.9534798
1.64E+18,2023-03-13 19:26:01+00:00,"hi, it's krystal here! well, isn't it obvious, chewy ftw please?? I'd highkey die on this hill. and can I have the whole tray instead— btw did you bake these yourself?",,0,0,1,[ 0.6026965   0.29350257 -0.8341253 ],Negative,-0.8341253,0.29350257,0.6026965
1.64E+18,2023-03-13 19:25:16+00:00,Were they chewy or crispy?,Texas,0,1,1,[-0.58485156  1.8079782  -1.5065316 ],Neutral,-1.5065316,1.8079782,-0.58485156
1.64E+18,2023-03-13 19:25:00+00:00,"HECK YEAH, we love chewy",,0,1,1,[-2.252461   -0.12620655  3.1085267 ],Positive,3.1085267,-0.12620655,-2.252461
1.64E+18,2023-03-13 19:24:56+00:00,"You know, in the real Liebkuchen, there are pieces of candies citrus peel like oranges for example. I love the fresh spices and chewy bits in them. For orange peel candy, I need to save up orange peels. Do I freeze them until I am ready to use so they don't spoil?",,0,0,1,[-1.8156161  0.3043846  1.8468274],Positive,1.8468274,0.3043846,-1.8156161
1.64E+18,2023-03-13 19:24:06+00:00,We are so honored to have been able to be there for your siblings and their beloved Dozer. 💙,,0,1,1,[-2.8586311  -0.45629978  3.9266868 ],Positive,3.9266868,-0.45629978,-2.8586311
1.64E+18,2023-03-13 19:21:54+00:00,"I have mine on the primal frozen nuggets as well as Stella &amp; Chewy, Farmina, and Tiki Cat can topped with goats milk or broth. They also get Small Batch Pet freeze dried nuggets bc they love some dry food. I started them with just incorporating toppers such as the 1/?",,0,1,1,[-2.4952345  1.2163651  1.5003492],Positive,1.5003492,1.2163651,-2.4952345
1.64E+18,2023-03-13 19:20:54+00:00,"A special shoutout to   My brother &amp; sister lost their beloved dog Dozer this week and when he called   to cancel a recurring med's order, they asked why, and then refunded the last meds. On top of that they sent out a lovely arrangement too. You folks are awesome!",New York,0,1,1,[-1.9222717  -0.31795865  2.9053254 ],Positive,2.9053254,-0.31795865,-1.9222717
1.64E+18,2023-03-13 19:19:15+00:00,they’re so soft and chewy im so hype about them ahhhh ty ty ty,Ohio,0,1,1,[-2.4010413  -0.49308383  3.726198  ],Positive,3.726198,-0.49308383,-2.4010413
1.64E+18,2023-03-13 19:18:19+00:00,😻😻😻,Mississippi,0,1,1,[-1.737875   1.1941164  0.6788594],Neutral,0.6788594,1.1941164,-1.737875
1.64E+18,2023-03-13 19:17:27+00:00,very cute and good to see Chewy,,0,1,1,[-2.4854136  -0.66011465  4.043859  ],Positive,4.043859,-0.66011465,-2.4854136
1.64E+18,2023-03-13 19:17:17+00:00,"Brown Sugar Rhubarb Cookies! View and print recipe:  
Pin it for later:   These Brown Sugar Rhubarb Cookies are the perfect combo of sweet and tart! Soft, yet chewy and so perfect with coffee, tea or to pack in the lunchbox!",Minnesota,0,0,1,[-2.9999022  -0.08253312  3.6958375 ],Positive,3.6958375,-0.08253312,-2.9999022
1.64E+18,2023-03-13 19:17:11+00:00,"Spicy: Awww, he wuvs you.💙",Tennessee,0,1,1,[-2.9421647   0.52078164  2.929206  ],Positive,2.929206,0.52078164,-2.9421647
1.64E+18,2023-03-13 19:14:48+00:00,"//no idea, but it's sure as hell looking like it right now",,0,1,1,[-0.12062323  0.67198527 -0.29213095],Neutral,-0.29213095,0.67198527,-0.12062323
1.64E+18,2023-03-13 19:14:02+00:00,"Why didn't Hans Solo enjoy his steak?
Because it was chewy.",,0,3,1,[ 1.1107752   0.68449223 -2.0187407 ],Negative,-2.0187407,0.68449223,1.1107752
1.64E+18,2023-03-13 19:13:30+00:00,That’s awesome. When you get the Chewbacca one designed I’d buy one for my daughter she loves Chewy.,Minnesota,0,1,1,[-2.8981314  -0.22339125  3.855679  ],Positive,3.855679,-0.22339125,-2.8981314
1.64E+18,2023-03-13 19:12:23+00:00,"I've stayed ordering from Chewy because its shipping and delivery have always been good, but if FedEx is slipping, I might get my pet stuff exclusively from Amazon. Which isn't a great option, but UPS &gt; FedEx",Kentucky,0,0,1,[-0.3196263   0.19816656  0.17465213],Neutral,0.17465213,0.19816656,-0.3196263
1.64E+18,2023-03-13 19:12:07+00:00,"La nueva opción rica y saludable para tu día a día
Realiza tu pedido 55 6803 5263
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#somosnaturasol #Naturasol #barras #muesli #keto #berries #seeds #chococaramel
#protein #soft&amp;chewy #bars #ecommerce",,0,0,1,[-1.1214919   1.6624823  -0.49203804],Neutral,-0.49203804,1.6624823,-1.1214919
1.64E+18,2023-03-13 19:10:59+00:00,SELENITE I WANNA CHEW ON HER. SHE LOOKS CHEWY.,,0,1,1,[ 2.4097195  -0.39497083 -1.9888026 ],Negative,-1.9888026,-0.39497083,2.4097195
1.64E+18,2023-03-13 19:10:40+00:00,Arsalan Mutton Kebabs had paper all over it which made consumption impossible and the meat was as hard and chewy as a leather belt. I want refund because there is no way to escalate this with the restaurant. I want immediate refund for 161804141795,,0,0,1,[ 2.6893435  -0.12826774 -2.6086564 ],Negative,-2.6086564,-0.12826774,2.6893435
1.64E+18,2023-03-13 19:10:27+00:00,"Last time your dropped a massive stack… Chewy proxied it over for you to the stackchain tip. Ser, You down for a repeat?   you up for making a dope meme?",,0,0,1,[-1.4507239  1.2522719  0.3724106],Neutral,0.3724106,1.2522719,-1.4507239
1.64E+18,2023-03-13 19:08:27+00:00,why can’t y’all ever do steak right? So chewy and nasty that I couldn’t find a single good piece and had to remove it all from my bowl. I paid $18 for this meal WTF!!!!!!,Texas,0,0,1,[ 3.1004853  -0.67817664 -2.5690775 ],Negative,-2.5690775,-0.67817664,3.1004853
1.64E+18,2023-03-13 19:05:43+00:00,I found some peanut butter treats that you push the pill into...(the treat is soft and chewy)...throw with the opposite hand that you use to handle the pill...my Tinker could smell the pill on the outside of the treat..:-),,0,1,1,[-1.2881396   0.98240906  0.400875  ],Neutral,0.400875,0.98240906,-1.2881396
1.64E+18,2023-03-13 19:05:01+00:00,"The peanut buttah box is here…
(Chewy commercial 😹)",,0,2,1,[-0.8873621  1.265018  -0.329576 ],Neutral,-0.329576,1.265018,-0.8873621
1.64E+18,2023-03-13 19:04:56+00:00,"I’ve been having trouble getting big bags of Milos dog food for a bit, which is this one. He’s picky and this was the only one he liked, even if it doesn’t have the healthiest stuff in it 🙃 there’s only two stores that have it right now. Last time I had to order from Chewy.",Texas,0,0,1,[ 0.41890544  0.36151206 -0.79716384],Negative,-0.79716384,0.36151206,0.41890544
1.64E+18,2023-03-13 19:02:23+00:00,‘Maine' SUSHI is Actually Chewy and Strange!,,0,1,1,[-0.49274892  0.67247945 -0.20115161],Neutral,-0.20115161,0.67247945,-0.49274892
1.64E+18,2023-03-13 19:02:21+00:00,and bouncy and chewy,,0,0,1,[-2.3594885  1.1703932  1.4508952],Positive,1.4508952,1.1703932,-2.3594885
1.64E+18,2023-03-13 19:01:12+00:00,vanilla tbh its so chewy,,0,0,1,[-2.5561738  0.43737    2.4294047],Positive,2.4294047,0.43737,-2.5561738
1.64E+18,2023-03-13 19:00:59+00:00,"Ah, Sugar Sugar!™ Cookie Mix Decorated for the holidays or served warm from the oven, these buttery sugar cookies burst with sweetness in every crispy-chewy bite. Just add butter and milk. Serves 20. Kosher. (16 oz.) Now: $2.49
Regular: $8.99",South Carolina,0,0,1,[-2.9310677  1.2806389  1.7462882],Positive,1.7462882,1.2806389,-2.9310677
1.64E+18,2023-03-13 19:00:42+00:00,"Franklin’s Adoptable Furry Friend this week: Meet Chewy! – Sponsored by Franklin-Oil Region Credit Union. Chewy is a young male Boxer mix. For more information on him, email the Venango County Humane Society at venangocountyhumanesociety .com.",,0,0,1,[-3.10127    1.9051877  1.3476068],Neutral,1.3476068,1.9051877,-3.10127
1.64E+18,2023-03-13 18:59:27+00:00,Now it tastes like chewy foam and air. Munch-It is now leading.😪,,0,0,1,[ 0.3126806   0.47545743 -0.74890757],Neutral,-0.74890757,0.47545743,0.3126806
1.64E+18,2023-03-13 18:56:13+00:00,I like the corner!! They're much more chewy an I like them like that :D,Indiana,0,0,1,[-2.9286022  -0.10269473  3.745629  ],Positive,3.745629,-0.102694735,-2.9286022
1.64E+18,2023-03-13 18:50:52+00:00,"Chewy you are very brave, staying at home by yourself. Hugs to you. Hope your dad is ok 😊.",,0,0,1,[-2.4088545   0.19998555  2.588394  ],Positive,2.588394,0.19998555,-2.4088545
1.64E+18,2023-03-13 18:48:28+00:00,"We hope you have the very best birthday, Charles! 💙",,0,2,1,[-2.637878  -0.7769536  4.176344 ],Positive,4.176344,-0.7769536,-2.637878
1.64E+18,2023-03-13 18:47:20+00:00,hi   charles loves his bday box 🥰🥰🥰,,0,4,1,[-2.3242912 -0.8107023  4.054172 ],Positive,4.054172,-0.8107023,-2.3242912
1.64E+18,2023-03-13 18:44:39+00:00,My Twitter Interaction Circle Generate yours at   ⠀,,0,0,1,[-1.4725007  2.002832  -0.5658246],Neutral,-0.5658246,2.002832,-1.4725007
1.64E+18,2023-03-13 18:40:58+00:00,wow thank you chewy. you are so kind :D,,0,1,1,[-2.4174643  -0.72486544  4.026545  ],Positive,4.026545,-0.72486544,-2.4174643
1.64E+18,2023-03-13 18:38:00+00:00,Tough but chewy,,0,1,1,[-1.3089602   1.2430881   0.17810151],Neutral,0.17810151,1.2430881,-1.3089602
1.64E+18,2023-03-13 18:37:14+00:00,"No need to thank us. It's an honor to grant you these flowers on behalf of your son Melvin, We're sure he meant the world to you, and we hope the bouquet reflects that. 💙 💐",,0,1,1,[-2.8080935  -0.14919256  3.553669  ],Positive,3.553669,-0.14919256,-2.8080935
1.64E+18,2023-03-13 18:36:44+00:00,"my another trial and error😖 it taste not bad,but as pisang bolen failed puff pastry y gagal gegara td pas step resting ga ku masukin ke chiller.
jadi y gluten y kebentuk,chewy dy,gak flaky😢",,0,0,1,[ 1.1508245  0.3344084 -1.5365213],Negative,-1.5365213,0.3344084,1.1508245
1.64E+18,2023-03-13 18:35:29+00:00,What's the post surgical prognosis on Chewy? GV (*^^**Good Vibes),USA,0,0,1,[-2.269155    1.8268721   0.60459584],Neutral,0.60459584,1.8268721,-2.269155
1.64E+18,2023-03-13 18:33:06+00:00,"Ice cubes and antlers. Got it from Chewy, &amp;they have a range of sizes depending on your pup. Got the largest one for a Saint Bernard",,0,1,1,[-3.0145078  1.2984871  1.8633274],Positive,1.8633274,1.2984871,-3.0145078
1.64E+18,2023-03-13 18:33:02+00:00,"""....Chewy?"" [They say, as if it was obvious (but not in a condescending way).]",,0,1,1,[-0.10074912  0.81633055 -0.7713075 ],Neutral,-0.7713075,0.81633055,-0.10074912
1.64E+18,2023-03-13 18:32:33+00:00,Whaaaat. Noooo Tucker get back on the chewy nic,Florida,0,2,1,[ 1.2463918   0.56470764 -1.8592802 ],Negative,-1.8592802,0.56470764,1.2463918
1.64E+18,2023-03-13 18:30:11+00:00,Crunchy &amp; Chewy Olive Oil Chocolate Chip Cookies #treats #dessert,,0,0,1,[-2.5562706   1.7058294   0.71569735],Neutral,0.71569735,1.7058294,-2.5562706
1.64E+18,2023-03-13 18:28:38+00:00,"Over 60 brands of Omega-3 pet supplements sold on Amazon, Chewy recalled after dog gets sick",USA,0,0,1,[ 1.2291884  0.5532314 -1.9451092],Negative,-1.9451092,0.5532314,1.2291884
1.64E+18,2023-03-13 18:23:13+00:00,"This is prime toy-buying from TJ Maxx time. Get a variety. Rubbery, soft, chewy, spongey, foamy, EVERYTHING. We put everything in a box so the dogs could grab them whenever. Cleaned up at the end of the day. Some kong toys can be frozen too.",Connecticut,0,2,1,[-2.041912   0.6490344  1.6620876],Positive,1.6620876,0.6490344,-2.041912
1.64E+18,2023-03-13 18:23:10+00:00,Bro says taste like fish but rly chewy. I agree with him &gt;w&lt;,Indiana,0,2,1,[-2.9257655  0.6548061  2.5961444],Positive,2.5961444,0.6548061,-2.9257655
1.64E+18,2023-03-13 18:22:49+00:00,Best wishes Chewy!!! 💙,USA,0,0,1,[-3.0819268   0.03565314  3.642064  ],Positive,3.642064,0.035653137,-3.0819268
1.64E+18,2023-03-13 18:21:44+00:00,Yes!!!!!!! They sent me one of my pony a few months ago and I just love them so much!!!!!!!! Chewy is the best.,,0,1,1,[-2.1185238  -0.97713536  4.1232443 ],Positive,4.1232443,-0.97713536,-2.1185238
1.64E+18,2023-03-13 18:20:18+00:00,"Yes, there is money, what there is is mismanagement of where the funds are sent to because I, as a nation, can provide help to Ukraine for its food, but over 250 billion for war? having my citizens need? It is absurd and ridiculous. Taxpayer money is to solve taxpayer issues.",,0,0,1,[ 2.0073009   0.03559357 -2.265881  ],Negative,-2.265881,0.03559357,2.0073009
1.64E+18,2023-03-13 18:19:40+00:00,"permit because the illegal immigrant who crosses into the United States, obviously without permission, has no right to anything. There is money for the war in the Ukraine but there is no money to solve the affairs of the USA and its citizens.",,0,0,1,[ 1.9723325   0.40407562 -2.6243405 ],Negative,-2.6243405,0.40407562,1.9723325
1.64E+18,2023-03-13 18:17:37+00:00,citizens with health conditions. You are talking about earmarking funds for illegals and that is a lie because no illegal person collects social security. Social security is for US citizens and for those people who have come to work in the US with a government,,0,0,1,[ 1.3249886   0.56576645 -2.0216026 ],Negative,-2.0216026,0.56576645,1.3249886
1.64E+18,2023-03-13 18:17:26+00:00,"Taxpayers' money went to send to war in Ukraine over $250 billion because we're not talking millions, we're talking billions of dollars. We're talking about money that could have been used to create a general health plan and to open up SSI to all 🇺🇲",,0,0,1,[ 1.2671912  0.3667745 -1.9600646],Negative,-1.9600646,0.3667745,1.2671912
1.64E+18,2023-03-13 18:14:07+00:00,IDK they’re chewy and they TASTE GOOD OK! 😭😭,,0,3,1,[-2.4742346  -0.01051702  3.027045  ],Positive,3.027045,-0.010517016,-2.4742346
1.64E+18,2023-03-13 18:13:06+00:00,"58 CT CHEWY BARS CLIP THE S&amp;S COUPON NO CODE   ⭐️ PROMO CAN END AT ANY TIME (AD) As an Amazon Associate, I may earn from qualifying purcha More deals at",USA,0,0,1,[-2.7888389  1.2512686  1.6665145],Positive,1.6665145,1.2512686,-2.7888389
1.64E+18,2023-03-13 18:11:33+00:00,Save BIG on your pet supplies! 🐶 Shop now at   get $20 Off your first purchase of $49+ plus free shipping. Plus earn up to 8% cash back from RebatesMe.,,0,0,1,[-3.36566    0.9224148  2.6978602],Positive,2.6978602,0.9224148,-3.36566
1.64E+18,2023-03-13 18:10:53+00:00,This one seems to have many 😹😹,Mississippi,0,1,1,[ 0.318987    0.78624165 -0.9948189 ],Neutral,-0.9948189,0.78624165,0.318987
1.64E+18,2023-03-13 18:10:11+00:00,Te damos seguimiento DM,,0,0,1,[-0.65391594  1.6165752  -0.8753631 ],Neutral,-0.8753631,1.6165752,-0.65391594
1.64E+18,2023-03-13 18:09:15+00:00,"Spicy: Yay! I hope the little fella comes back to life soon! Kangaroos do have mulitple lives, don't they?",Tennessee,0,1,1,[-2.5082536   0.32304698  2.5168657 ],Positive,2.5168657,0.32304698,-2.5082536
1.64E+18,2023-03-13 18:08:50+00:00,"This is the rubber brush I have, in the link, and I have a wooden handle metal comb like this that my kitty is enjoying in this photo. He’s a shorthair with a semi dense coat, and his fur is so soft 💕",,0,0,1,[-3.1219904   0.32282203  3.347825  ],Positive,3.347825,0.32282203,-3.1219904
1.64E+18,2023-03-13 18:05:03+00:00,Curry duck is good the meat just be chewy,,0,1,1,[-2.219604   -0.13361138  2.969837  ],Positive,2.969837,-0.13361138,-2.219604
1.64E+18,2023-03-13 18:04:58+00:00,"But with that said, I’m not exactly sure how pieces of chewy banana…will sit in my stomach.",,0,0,1,[ 1.2711599  0.5454324 -1.9897665],Negative,-1.9897665,0.5454324,1.2711599
1.64E+18,2023-03-13 18:04:05+00:00,"Ah, Sugar Sugar!™ Cookie Mix Decorated for the holidays or served warm from the oven, these buttery sugar cookies burst with sweetness in every crispy-chewy bite. Just add butter and milk. Serves 20. Kosher. (16 oz.) NOW: $2.49
Regular price: $8.99",South Carolina,0,0,1,[-2.8091724  1.2353914  1.69616  ],Positive,1.69616,1.2353914,-2.8091724
1.64E+18,2023-03-13 18:03:28+00:00,"[230313 🐰💭 10:44pm] &gt; y/n❤️🍓
&gt; hi!!!
&gt; did you have a good monday today? 🥰❤️
&gt; wow!!! i had a good time too~~~🍀💚
&gt; on monday... we really worked hard ㅠㅠ🫶
&gt; i overcame monday with bagels today...💖
&gt; soft bagels
&gt; chewy bagels!!!",,3,21,4,[-2.657442  -0.5108718  3.964898 ],Positive,3.964898,-0.5108718,-2.657442
1.64E+18,2023-03-13 18:03:08+00:00,"Wishing you both good health, good luck, and happiness for today and every day. Happy St. Patrick's Day, friends. 💰 🍀",,0,1,1,[-2.9494157 -0.5892043  4.1596103],Positive,4.1596103,-0.5892043,-2.9494157
1.64E+18,2023-03-13 18:02:47+00:00,Wait..... does that taste like the rainbow in chewy candy form!?!?!?! 👀,,0,1,1,[-1.8478167  1.1179893  0.950415 ],Neutral,0.950415,1.1179893,-1.8478167
1.64E+18,2023-03-13 18:00:57+00:00,"Potato pizza might seem unconventional, but it's a classic combo in Rome- and for good reason. Creamy thinly-sliced potatoes with golden brown edges on a chewy crust- this might just become your new favorite pizza topping 😍",California,3,25,4,[-3.0979314  -0.00591445  3.6737585 ],Positive,3.6737585,-0.00591445,-3.0979314
1.64E+18,2023-03-13 18:00:06+00:00,Sending our best wishes to our magical boy Chewy this morning! 🖤 He has surgery this morning for a dislocated hip… everyone send some love his way today!,,10,103,11,[-2.7133791 -0.1486354  3.4237497],Positive,3.4237497,-0.1486354,-2.7133791
1.64E+18,2023-03-13 17:58:16+00:00,Two beautiful girls with their   package this morning. Luck of the Irish. ☘️❤️,USA,0,1,1,[-2.7434988 -0.5359414  4.033481 ],Positive,4.033481,-0.5359414,-2.7434988
1.64E+18,2023-03-13 17:58:04+00:00,Hey Rowdy I’m just checking in I had the doctors today and they canceled until tomorrow I’m laying up with Chewy.❤️🙏🏻🐶🏍️✌️❤️,USA,0,0,1,[-1.8331584  0.3641625  1.7565743],Positive,1.7565743,0.3641625,-1.8331584
1.64E+18,2023-03-13 17:56:49+00:00,"Over 60 brands of Omega-3 pet supplements sold on Amazon, Chewy recalled after dog gets sick - USA TODAY Prospect Heights Animal Hospital; Omega-V3 Softgels Doggie’s vet but he doesn’t take these",,1,1,2,[ 0.88406146  0.64607024 -1.6513046 ],Negative,-1.6513046,0.64607024,0.88406146
1.64E+18,2023-03-13 17:56:09+00:00,Sniff #bank #bolsadevalores,,0,0,1,[-0.43960616  1.3906572  -0.92802036],Neutral,-0.92802036,1.3906572,-0.43960616
1.64E+18,2023-03-13 17:55:17+00:00,"(USA TODAY):Over 60 brands of Omega-3 pet supplements sold on #Amazon, #Chewy recalled after dog gets sick : Stratford Care recalled it Omega-3 pet supplement sold under dozens of brand names after a dog was suspected to have ..",,0,0,1,[ 1.6021742  0.562158  -2.3087206],Negative,-2.3087206,0.562158,1.6021742
1.64E+18,2023-03-13 17:50:22+00:00,"Over 60 brands of Omega-3 pet supplements sold on Amazon, Chewy recalled after dog gets sick",Arizona,0,0,1,[ 1.2291884  0.5532314 -1.9451092],Negative,-1.9451092,0.5532314,1.2291884
1.64E+18,2023-03-13 17:49:44+00:00,"So sorry about dat Louie. Humom sez mebbe try calming stuff like Feliway, Serenity Zen by Naturapetz, Chewy sells good stuff for stress. If stress is so high that you get pain, vet can give you gabapentin caps- mix powder in food. It's cheap from your local pharmacy 👍🤗🌺",,0,1,1,[-1.5161276  0.5222042  1.1418215],Positive,1.1418215,0.5222042,-1.5161276
1.64E+18,2023-03-13 17:49:34+00:00,"Over 60 brands of Omega-3 pet supplements sold on Amazon, Chewy recalled after dog gets sick",,0,0,1,[ 1.2291884  0.5532314 -1.9451092],Negative,-1.9451092,0.5532314,1.2291884
1.64E+18,2023-03-13 17:47:13+00:00,AHORA QUE NE ACUERDO LA JEONGYEON SUBIÓ A SU INSTAGRAM UNA FOTO EN SU PUBLICACIÓN DONDE APARECÍA LA CHEWY ABRAZADA CON LA JIHYO OMG (La Jeonghyo family volvió),,0,0,1,[-1.0988889   1.1489911   0.04854909],Neutral,0.048549093,1.1489911,-1.0988889
1.64E+18,2023-03-13 17:47:02+00:00,"Chewy   - They have super fast delivery, a broad selection of products, very reasonable prices, no shipping charges on orders over $49. and incredibly superior customer service! Our Wish List!",California,0,0,1,[-2.660248  -0.4461996  3.9406404],Positive,3.9406404,-0.4461996,-2.660248
1.64E+18,2023-03-13 17:46:35+00:00,I bet men are more chewy,,0,1,1,[-1.0287104  1.0120863  0.0410411],Neutral,0.0410411,1.0120863,-1.0287104
1.64E+18,2023-03-13 17:44:23+00:00,"my 22 y/o sweetie is slowing down, and we’re keeping her comfy. CashApp $DateDavina or send a Chewy gift card for Mia 🐈‍⬛ ❤️",,1,16,2,[-3.357338   0.6934067  2.9651122],Positive,2.9651122,0.6934067,-3.357338
